TCGplayer Id,Product Line,Set Name,Product Name,Number,Rarity,Condition,TCG Market Price,TCG Direct Low,TCG Low Price With Shipping,TCG Low Price,Total Quantity,Add to Quantity,TCG Marketplace Price,My totals,My Store Price,Photo URL,Sold For ,Listed Where,Sold When,Where is it?,Sold For,Profit
6959478,Magic,Phyrexia: All Will Be One,"Solphim, Mayhem Dominus (Showcase)",312,M,Near Mint,30.63,,,,,1,30.63,30.63,30.63,https://user-content.cardcastle.co/uploads/card_user/scanned_image/8195fc8f-2b68-44ca-b5df-289611a0be9a.jpg,,,,81326,,
7264371,Magic,Commander Masters,"Purphoros, God of the Forge",246,M,Near Mint,30.72,,,,,1,30.72,30.72,30.72,https://user-content.cardcastle.co/uploads/card_user/scanned_image/32b6bbd1-20f8-462c-a968-2862d89f3283.jpg,,,,81326,,
9205667,Magic,Secrets of Strixhaven,Stormcarved Coast,263,R,Near Mint Foil,2.27,,,,,1,2.27,2.27,2.27,https://user-content.cardcastle.co/uploads/card_user/scanned_image/d62595c1-1f10-46fa-8e01-90941ab5f96f.jpg,,,,81326,,
9310409,Magic,Marvel Super Heroes,"Daredevil, Man Without Fear (Borderless) (0398)",398,R,Near Mint Foil,38.3,,,,,1,38.3,38.3,38.3,https://user-content.cardcastle.co/uploads/card_user/scanned_image/79a83da0-3ff8-4d1a-bf56-ad95f24e0ee4.jpg,,Online,,81326,$40.16,21.01
337606,Magic,Urza's Legacy,Mother of Runes,14,U,Moderately Played,9.42,,,,,1,9.42,9.42,9.42,https://user-content.cardcastle.co/uploads/card_user/scanned_image/b8a2f633-5b9f-4460-a00d-d7b2b553cc0a.jpg,$12.50,In store,8/21/2026,80326,,7.79
8998431,Magic,Avatar: The Last Airbender: Eternal-Legal,Mayor Tong of Chin Village - Drannith Magistrate (Borderless),2,M,Near Mint,9.2,,,,,1,9.2,9.2,9.2,https://user-content.cardcastle.co/uploads/card_user/scanned_image/19ac3e00-5a89-4997-a814-3d891c0e7f41.jpg,,,,80326,,
7077065,Magic,Commander: March of the Machine,Filigree Vector,15,R,Near Mint,12.3,,,,,1,12.3,12.3,12.3,https://user-content.cardcastle.co/uploads/card_user/scanned_image/1ff415f0-1e6e-4a7f-b17e-23d7f9114edb.jpg,,,,80326,,
8998951,Magic,Avatar: The Last Airbender: Eternal-Legal,Monk Gyatso,81,R,Near Mint,7.68,,,,,2,7.68,15.36,7.68,https://user-content.cardcastle.co/uploads/card_user/scanned_image/6e8c8854-fc70-4277-9518-4ea58bdd25f6.jpg,,Online,,80326,$7.68,3.84
4671095,Magic,Commander Legends,Timely Ward,363,R,Near Mint,4.51,,,,,1,4.51,4.51,4.51,https://user-content.cardcastle.co/uploads/card_user/scanned_image/eaa2e9ba-7f4b-4838-b7a1-f18b4d05fcfa.jpg,,,,80326,,
7901407,Magic,Modern Horizons 3,"Phelia, Exuberant Shepherd",40,R,Near Mint,5.48,,,,,1,5.48,5.48,5.48,https://user-content.cardcastle.co/uploads/card_user/scanned_image/08d88849-b77d-428c-a58e-59978e7022bd.jpg,,,,80326,,
7200080,Magic,Commander: The Lord of the Rings: Tales of Middle-earth,Path to Exile,175,U,Near Mint,2.03,,,,,1,2.03,2.03,2.03,https://user-content.cardcastle.co/uploads/card_user/scanned_image/f904a4ca-ce3e-41d3-bcca-df64696c8f09.jpg,$2.30,In store,8/16/2026,80326,,1.285
9244281,Magic,Secrets of Strixhaven: Mystical Archive,Angel's Grace,2,R,Near Mint,2.89,,,,,1,2.89,2.89,2.89,https://user-content.cardcastle.co/uploads/card_user/scanned_image/072dde75-a266-4d36-af62-2a8ccd0ab5dc.jpg,,,,80326,,
8062115,Magic,Commander: Bloomburrow,Jacked Rabbit (Extended Art),45,R,Near Mint,5.3,,,,,1,5.3,5.3,5.3,https://user-content.cardcastle.co/uploads/card_user/scanned_image/ca78745e-0279-4ace-97d8-4e80e6522859.jpg,,,,80326,,
1131260,Magic,Theros,Gift of Immortality,14,R,Moderately Played,2.65,,,,,1,2.65,2.65,2.65,https://user-content.cardcastle.co/uploads/card_user/scanned_image/bb282828-786c-4213-8e3c-79ad93dcfc8b.jpg,,,,80326,,
8691970,Magic,FINAL FANTASY,Aerith Gainsborough,4,R,Near Mint,2.21,,,,,1,2.21,2.21,2.21,https://user-content.cardcastle.co/uploads/card_user/scanned_image/fe1dddc3-a087-449f-9df5-8df1ef0c48ee.jpg,,,,80326,,
8973862,Magic,Avatar: The Last Airbender,Airbender Ascension,6,R,Near Mint,1.33,,,,,1,1.33,1.33,1.33,https://user-content.cardcastle.co/uploads/card_user/scanned_image/f0cd2b69-7c3e-4209-bf3d-38ae1afe981f.jpg,,,,80326,,
7200125,Magic,Commander: The Lord of the Rings: Tales of Middle-earth,Swords to Plowshares,178,U,Near Mint,1.8,,,,,1,1.8,1.8,1.8,https://user-content.cardcastle.co/uploads/card_user/scanned_image/58ae7ba3-8602-4d8b-8b93-27aed445a560.jpg,$1.75,In store,8/15/2026,80326,,0.85
9065984,Magic,Lorwyn Eclipsed,Curious Colossus (Showcase),298,M,Near Mint,1.48,,,,,1,1.48,1.48,1.48,https://user-content.cardcastle.co/uploads/card_user/scanned_image/40945918-0f94-4458-b267-99e81d7fdcee.jpg,,,,80326,,
7073910,Magic,Commander: March of the Machine,Swords to Plowshares,211,U,Near Mint,1.87,,,,,1,1.87,1.87,1.87,https://user-content.cardcastle.co/uploads/card_user/scanned_image/8fbc25ec-73ef-4cb7-b2d4-7e678d858589.jpg,$1.75,In store,8/15/2026,80326,,0.815
7354511,Magic,The List Reprints,Swords to Plowshares (VOC),VOC-99,U,Near Mint,1.92,,,,,1,1.92,1.92,1.92,https://user-content.cardcastle.co/uploads/card_user/scanned_image/a92d5106-b926-4202-8f5d-2e20756ebad0.jpg,,,,80326,,
3568944,Magic,Rivals of Ixalan,Forerunner of the Legion,9,U,Near Mint,1.28,,,,,1,1.28,1.28,1.28,https://user-content.cardcastle.co/uploads/card_user/scanned_image/9f4864f6-4bb2-45ed-87c7-dfe4f48060d4.jpg,,,,80326,,
8738644,Magic,FINAL FANTASY,Restoration Magic,30,U,Near Mint,2.21,,,,,1,2.21,2.21,2.21,https://user-content.cardcastle.co/uploads/card_user/scanned_image/5f174bb3-0d76-4a74-87c2-9383d83928fd.jpg,,,,80326,,
6929178,Magic,Phyrexia: All Will Be One,Skrelv's Hive,34,R,Near Mint,2.15,,,,,1,2.15,2.15,2.15,https://user-content.cardcastle.co/uploads/card_user/scanned_image/2ab57a42-4015-41a7-a932-ae8918afab88.jpg,,,,80326,,
7076675,Magic,Commander: March of the Machine,Darksteel Splicer,13,R,Near Mint,2.77,,,,,1,2.77,2.77,2.77,https://user-content.cardcastle.co/uploads/card_user/scanned_image/b5879f22-966a-4097-b43a-07d78013896d.jpg,,,,80326,,
7824908,Magic,Launch Party & Release Event Promos,Oltec Matterweaver (Extended Art),12,M,Near Mint Foil,1.21,,,,,1,1.21,1.21,1.21,https://user-content.cardcastle.co/uploads/card_user/scanned_image/2353bc99-1acc-4f74-a417-8560b2486dc9.jpg,,,,80326,,
22816,Magic,Onslaught,Shared Triumph,53,R,Near Mint,3.92,,,,,1,3.92,3.92,3.92,https://user-content.cardcastle.co/uploads/card_user/scanned_image/aed5339f-0bc1-4ecb-bf76-d0b16ebf058e.jpg,,Online,,80326,$3.92,1.96
8329586,Magic,Foundations,Hare Apparent,15,C,Near Mint,2.35,,,,,3,2.35,7.05,2.35,https://user-content.cardcastle.co/uploads/card_user/scanned_image/ab34199f-ab91-42ea-9448-00194f908c0d.jpg,,Online,,80326,$2.35,1.175
8989554,Magic,Avatar: The Last Airbender,The Legend of Yangchen,27,M,Near Mint,3.6,,,,,1,3.6,3.6,3.6,https://user-content.cardcastle.co/uploads/card_user/scanned_image/2c98ae3a-6a00-41cb-bd35-92521940c62e.jpg,,,,80326,,
9239541,Magic,Secrets of Strixhaven: Mystical Archive,Return to the Ranks (JP Alternate Art),76,R,Near Mint,0.89,,,,,1,0.89,0.89,0.89,https://user-content.cardcastle.co/uploads/card_user/scanned_image/4377ccc9-4b69-4eda-bd9f-bbe6b4f406d9.jpg,,,,80326,,
5767200,Magic,Dominaria United,"Danitha, Benalia's Hope",15,R,Near Mint,0.87,,,,,1,0.87,0.87,0.87,https://user-content.cardcastle.co/uploads/card_user/scanned_image/f9a53203-5bdd-4744-945d-0a60361b21a5.jpg,,,,80326,,
8522554,Magic,Aetherdrift,"Basri, Tomorrow's Champion (First-Place Foil)",427,R,Near Mint Foil,1.04,,,,,1,1.04,1.04,1.04,https://user-content.cardcastle.co/uploads/card_user/scanned_image/b50e67d8-a7a4-4c44-b3e3-329c301b9691.jpg,,,,80326,,
7215038,Magic,Universes Beyond: The Lord of the Rings: Tales of Middle-earth,"Frodo, Determined Hero",289,R,Near Mint,0.98,,,,,1,0.98,0.98,0.98,https://user-content.cardcastle.co/uploads/card_user/scanned_image/222d83c9-8ba2-4e73-bbc2-94231e070b99.jpg,,,,80326,,
7215198,Magic,Universes Beyond: The Lord of the Rings: Tales of Middle-earth,"Gandalf, White Rider",290,R,Near Mint,3.48,,,,,1,3.48,3.48,3.48,https://user-content.cardcastle.co/uploads/card_user/scanned_image/771d2a16-85ff-4e39-852a-2d87cf1cdb7c.jpg,,,,80326,,
8750253,Magic,FINAL FANTASY,"Venat, Heart of Hydaelyn",39,R,Near Mint,2.06,,,,,3,2.06,6.18,2.06,https://user-content.cardcastle.co/uploads/card_user/scanned_image/cf49c049-d02c-4268-95b8-b88838a851e2.jpg,,,,80326,,
6911830,Magic,SLX Cards,"Baldin, Century Herdmaster",10,R,Near Mint,1.16,,,,,1,1.16,1.16,1.16,https://user-content.cardcastle.co/uploads/card_user/scanned_image/d5639cfe-462b-4581-83bb-8cdcd1901782.jpg,,,,80326,,
7307759,Magic,Commander Masters,"Losheel, Clockwork Scholar",38,U,Near Mint,2.31,,,,,1,2.31,2.31,2.31,https://user-content.cardcastle.co/uploads/card_user/scanned_image/26d992ba-a411-4906-afd8-e349e7526449.jpg,,,,80326,,
8801365,Magic,Edge of Eternities,"Haliya, Guided by Light",19,R,Near Mint,1.82,,,,,1,1.82,1.82,1.82,https://user-content.cardcastle.co/uploads/card_user/scanned_image/8b0b4bed-33a2-4351-a97b-5c288b05db78.jpg,,,,80326,,
8322072,Magic,Foundations,An Offer You Can't Refuse (Borderless),311,U,Near Mint,5.83,,,,,1,5.83,5.83,5.83,https://user-content.cardcastle.co/uploads/card_user/scanned_image/2f5dfcc8-67e4-4ba0-8c9d-9ea5a8fdbd70.jpg,,,,80326,,
8953021,Magic,Secret Lair Drop Series,Maddening Cacophony (2322),2322,R,Near Mint,16.02,,,,,1,16.02,16.02,16.02,https://user-content.cardcastle.co/uploads/card_user/scanned_image/1c38ce67-48ce-4565-8a91-6e62fdf3c989.jpg,,,,80326,,
7245909,Magic,Secret Lair Showdown,An Offer You Can't Refuse,7,R,Near Mint,9.57,,,,,1,9.57,9.57,9.57,https://user-content.cardcastle.co/uploads/card_user/scanned_image/8e27ee6b-213c-4a6e-bdaf-9fa692ccf20b.jpg,,,,80326,,
7200820,Magic,Commander: The Lord of the Rings: Tales of Middle-earth,Raise the Palisade,23,R,Near Mint,10.58,,,,,1,10.58,10.58,10.58,https://user-content.cardcastle.co/uploads/card_user/scanned_image/65dafc07-5f75-48ca-897e-54081e862e5c.jpg,$11.00,In store,8/21/2026,80326,,5.71
6950399,Magic,Phyrexia: All Will Be One,"Tekuthal, Inquiry Dominus (Showcase)",302,M,Near Mint,7.44,,,,,1,7.44,7.44,7.44,https://user-content.cardcastle.co/uploads/card_user/scanned_image/83290f0c-a7c5-4902-8477-e3afd5d270cb.jpg,,,,80326,,
4569517,Magic,Zendikar Rising,Maddening Cacophony,67,R,Near Mint,6.13,,,,,2,6.13,12.26,6.13,https://user-content.cardcastle.co/uploads/card_user/scanned_image/d1b659e2-56da-4ff8-aa22-547e7a8d01c3.jpg,,,,80326,,
8039823,Magic,Bloomburrow,Valley Floodcaller (Showcase),308,R,Near Mint,6.92,,,,,2,6.92,13.84,6.92,https://user-content.cardcastle.co/uploads/card_user/scanned_image/973e76ae-0533-484a-bb96-5a92f393a289.jpg,,,,80326,,
4573377,Magic,Zendikar Rising,Glasspool Mimic,60,R,Near Mint,6.69,,,,,1,6.69,6.69,6.69,https://user-content.cardcastle.co/uploads/card_user/scanned_image/6986cd7c-948c-455f-b8d1-8920487989fe.jpg,$5.75,In store,8/23/2026,80326,,2.405
7861532,Magic,Commander: Outlaws of Thunder Junction,Mind's Dilation,101,M,Near Mint,4.8,,,,,1,4.8,4.8,4.8,https://user-content.cardcastle.co/uploads/card_user/scanned_image/7994cb86-02f8-4b5a-8023-ff897043a562.jpg,,,,80326,,
341485,Magic,Mirrodin,Fabricate,35,U,Moderately Played,6.72,,,,,1,6.72,6.72,6.72,https://user-content.cardcastle.co/uploads/card_user/scanned_image/fe3c2078-f015-4666-a987-7747a722d046.jpg,,,,80326,,
7935832,Magic,Buy-A-Box Promos,Flusterstorm (Retro Frame),496,R,Near Mint Foil,5.64,,,,,1,5.64,5.64,5.64,https://user-content.cardcastle.co/uploads/card_user/scanned_image/c7a49dc4-44bb-4e03-96fe-96b7c55fa09c.jpg,,,,80326,,
9236633,Magic,Secrets of Strixhaven,Echocasting Symposium (Borderless),291,M,Near Mint,4.53,,,,,1,4.53,4.53,4.53,https://user-content.cardcastle.co/uploads/card_user/scanned_image/a44f0c13-5bbe-42c5-bc1c-bc9c6c9771f6.jpg,,,,80326,,
7895309,Magic,Standard Showdown Promos,Disdainful Stroke,2,R,Near Mint Foil,4.4,,,,,1,4.4,4.4,4.4,https://user-content.cardcastle.co/uploads/card_user/scanned_image/ea262b6d-1bf6-4b9c-88f0-f44cd57ffab4.jpg,,,,80326,,
7500553,Magic,The Lost Caverns of Ixalan,"Malcolm, Alluring Scoundrel",63,R,Near Mint,2.2,,,,,1,2.2,2.2,2.2,https://user-content.cardcastle.co/uploads/card_user/scanned_image/38c77b1a-dcb2-42a6-99ed-be0fe0b6e83a.jpg,,,,80326,,
9235636,Magic,Secrets of Strixhaven: Mystical Archive,Pongify,20,R,Near Mint,3.4,,,,,1,3.4,3.4,3.4,https://user-content.cardcastle.co/uploads/card_user/scanned_image/dbd2c30f-ea96-4277-8e5e-0dec6ac3f1d3.jpg,,,,80326,,
8523074,Magic,Aetherdrift,Repurposing Bay,56,R,Near Mint,0.66,,,,,1,0.66,0.66,0.66,https://user-content.cardcastle.co/uploads/card_user/scanned_image/14a8d003-382c-4c56-b981-dade4d976f05.jpg,,,,80326,,
9207077,Magic,Secrets of Strixhaven,Pensive Professor,63,R,Near Mint Foil,0.58,,,,,1,0.58,0.58,0.58,https://user-content.cardcastle.co/uploads/card_user/scanned_image/a1e6a525-3290-46f0-924f-6c6d82a5225b.jpg,,,,80326,,
9068714,Magic,Lorwyn Eclipsed,"Oko, Lorwyn Liege",61,M,Near Mint,0.78,,,,,1,0.78,0.78,0.78,https://user-content.cardcastle.co/uploads/card_user/scanned_image/f254f51a-dba1-4407-9b98-d3a4bad85a76.jpg,,,,80326,,
9003882,Magic,Avatar: The Last Airbender: Eternal-Legal,Chakra Meditation (Extended Art),179,R,Near Mint Foil,1.1,,,,,1,1.1,1.1,1.1,https://user-content.cardcastle.co/uploads/card_user/scanned_image/2c553332-583a-478d-bd09-b5dd76b726c0.jpg,,,,80326,,
7931954,Magic,Modern Horizons 3,Shadow of the Second Sun (Retro Frame),402,M,Near Mint,1.06,,,,,1,1.06,1.06,1.06,https://user-content.cardcastle.co/uploads/card_user/scanned_image/049d85ef-1d45-4a8f-b746-067b23a08b28.jpg,,,,80326,,
8990343,Magic,Avatar: The Last Airbender,The Unagi of Kyoshi Island,77,R,Near Mint,1.37,,,,,1,1.37,1.37,1.37,https://user-content.cardcastle.co/uploads/card_user/scanned_image/d263e191-0b6a-4b94-bd8f-5be170070379.jpg,,,,80326,,
6937639,Magic,Phyrexia: All Will Be One,Encroaching Mycosynth (Extended Art),380,R,Near Mint Foil,1.1,,,,,1,1.1,1.1,1.1,https://user-content.cardcastle.co/uploads/card_user/scanned_image/0ed32cfa-3969-41ad-a2ef-fcaffb491ecf.jpg,,,,80326,,
7203446,Magic,Commander: The Lord of the Rings: Tales of Middle-earth,Arcane Denial,184,C,Near Mint,2.84,,,,,1,2.84,2.84,2.84,https://user-content.cardcastle.co/uploads/card_user/scanned_image/3636d451-0cbc-43b5-a56e-690450f46fef.jpg,,,,80326,,
7937695,Magic,Modern Horizons 3,Strix Serenade,71,R,Near Mint,1.81,,,,,1,1.81,1.81,1.81,https://user-content.cardcastle.co/uploads/card_user/scanned_image/344dc877-537f-44bc-8415-fe48b40937b1.jpg,,,,80326,,
26258,Magic,Planar Chaos,Pongify,44,U,Near Mint,3.34,,,,,1,3.34,3.34,3.34,https://user-content.cardcastle.co/uploads/card_user/scanned_image/8d665a87-5be2-49d0-8ab5-1fe7846f814b.jpg,,,,80326,,
7960279,Magic,Commander: Modern Horizons 3,Arcane Denial,176,C,Near Mint,2.5,,,,,2,2.5,5,2.5,https://user-content.cardcastle.co/uploads/card_user/scanned_image/b6561144-c6bf-4218-b2f0-649b3515a70d.jpg,,,,80326,,
4583515,Magic,Commander: Zendikar Rising,Invisible Stalker,27,U,Near Mint,2.3,,,,,1,2.3,2.3,2.3,https://user-content.cardcastle.co/uploads/card_user/scanned_image/d23032a4-5052-4e2c-b862-26086bfd0116.jpg,,,,80326,,
9232120,Magic,Secrets of Strixhaven,Mana Sculpt (Extended Art),319,R,Near Mint,1.78,,,,,1,1.78,1.78,1.78,https://user-content.cardcastle.co/uploads/card_user/scanned_image/5ea3c3df-917d-4621-acc8-5b756eb8f6df.jpg,,,,80326,,
7960579,Magic,Commander: Modern Horizons 3,Pongify,190,U,Near Mint,1.85,,,,,2,1.85,3.7,1.85,https://user-content.cardcastle.co/uploads/card_user/scanned_image/aabd4715-42cd-48fd-be05-ed0db36d94f8.jpg,,,,80326,,
6794386,Magic,Dominaria Remastered,High Tide,54,U,Near Mint,2.33,,,,,1,2.33,2.33,2.33,https://user-content.cardcastle.co/uploads/card_user/scanned_image/95bff26c-a1f6-45dc-a01e-dd4baaec1b9a.jpg,,,,80326,,
7961779,Magic,Commander: Modern Horizons 3,Propaganda,191,U,Near Mint,4.12,,,,,2,4.12,8.24,4.12,https://user-content.cardcastle.co/uploads/card_user/scanned_image/d76acaa9-6701-4433-b657-7bd3d45f01a9.jpg,$3.00,In store,8/25/2026,80326,,0.94
7333271,Magic,Wilds of Eldraine: Enchanting Tales,Curiosity,17,U,Near Mint,1.73,,,,,1,1.73,1.73,1.73,https://user-content.cardcastle.co/uploads/card_user/scanned_image/befede17-82e1-490b-aac8-c85f5be422b9.jpg,,,,80326,,
8047260,Magic,Bloomburrow,"Eluge, the Shoreless Sea",49,M,Near Mint,4.61,,,,,1,4.61,4.61,4.61,https://user-content.cardcastle.co/uploads/card_user/scanned_image/d2db45f4-7da7-492c-8867-0580d355aa0e.jpg,,,,80326,,
8633348,Magic,Tarkir: Dragonstorm,Dragonologist,42,R,Near Mint,0.88,,,,,1,0.88,0.88,0.88,https://user-content.cardcastle.co/uploads/card_user/scanned_image/cf10d459-1f7c-4383-a320-8b3c2ee84e94.jpg,,,,80326,,
7110720,Magic,Promo Pack: March of the Machine,Chrome Host Seedshark,51p,R,Near Mint Foil,1.26,,,,,1,1.26,1.26,1.26,https://user-content.cardcastle.co/uploads/card_user/scanned_image/203068d3-f4d4-49cd-96ec-e9a6eaf228b5.jpg,,,,80326,,
7110715,Magic,Promo Pack: March of the Machine,Chrome Host Seedshark,51p,R,Near Mint,0.77,,,,,1,0.77,0.77,0.77,https://user-content.cardcastle.co/uploads/card_user/scanned_image/6cd7898c-a1c6-4447-85f0-5ab7d6116f57.jpg,,,,80326,,
7857582,Magic,Commander: Outlaws of Thunder Junction,Arcane Heist,13,R,Near Mint,3.44,,,,,1,3.44,3.44,3.44,https://user-content.cardcastle.co/uploads/card_user/scanned_image/13587638-2663-4b05-8eeb-a181a1262dc6.jpg,,,,80326,,
1165156,Magic,Born of the Gods,Whelming Wave,57,R,Near Mint,1.11,,,,,1,1.11,1.11,1.11,https://user-content.cardcastle.co/uploads/card_user/scanned_image/2e8af4a9-297a-4455-85c7-4eeafd9cc0cc.jpg,,,,80326,,
7857522,Magic,Commander: Outlaws of Thunder Junction,Smirking Spelljacker,16,R,Near Mint,2.83,,,,,1,2.83,2.83,2.83,https://user-content.cardcastle.co/uploads/card_user/scanned_image/9ef2a70e-abcc-42e5-8773-6180c533adab.jpg,,,,80326,,
7778666,Magic,Universes Beyond: Fallout,Struggle for Project Purity,39,R,Near Mint,4.72,,,,,1,4.72,4.72,4.72,https://user-content.cardcastle.co/uploads/card_user/scanned_image/ea652cd2-bf32-45df-8748-c78e216c96b0.jpg,,,,80326,,
7778151,Magic,Universes Beyond: Fallout,Inexorable Tide,177,R,Near Mint,3.25,,,,,1,3.25,3.25,3.25,https://user-content.cardcastle.co/uploads/card_user/scanned_image/a2b535f4-1dce-4364-939e-f3fb35adaecb.jpg,,,,80326,,
18225,Magic,Exodus,Forbid,35,U,Near Mint,1.15,,,,,1,1.15,1.15,1.15,https://user-content.cardcastle.co/uploads/card_user/scanned_image/7a803c16-ecf4-4745-a16a-531c1ee52126.jpg,,,,80326,,
3914440,Magic,Ultimate Masters,Foil,55,C,Near Mint,2.03,,,,,1,2.03,2.03,2.03,https://user-content.cardcastle.co/uploads/card_user/scanned_image/8991dc36-1d74-4608-9239-70db1a449ceb.jpg,,,,80326,,
22147,Magic,Odyssey,Careful Study,70,C,Near Mint,4.75,,,,,1,4.75,4.75,4.75,https://user-content.cardcastle.co/uploads/card_user/scanned_image/b20bfada-4569-4035-833d-f635ce116649.jpg,,,,80326,,
17197,Magic,7th Edition,Tolarian Winds,105,C,Near Mint,1.06,,,,,1,1.06,1.06,1.06,https://user-content.cardcastle.co/uploads/card_user/scanned_image/d853067b-19c9-4ef0-a772-d936b265e381.jpg,,,,80326,,
371794,Magic,Torment,Turbulent Dreams,49,R,Lightly Played,2.35,,,,,1,2.35,2.35,2.35,https://user-content.cardcastle.co/uploads/card_user/scanned_image/266dc92e-4255-425d-8a12-da7f76208594.jpg,,,,80326,,
6794146,Magic,Dominaria Remastered,Frantic Search,51,C,Near Mint,0.78,,,,,1,0.78,0.78,0.78,https://user-content.cardcastle.co/uploads/card_user/scanned_image/ad0d9f73-12cf-4bb4-99dd-91bd24b37f04.jpg,$1.91,In store,8/16/2026,80326,,1.52
8039463,Magic,Bloomburrow,Mockingbird,61,R,Near Mint,3.59,,,,,1,3.59,3.59,3.59,https://user-content.cardcastle.co/uploads/card_user/scanned_image/8abdd45a-605d-40f6-8205-6aeebf71f29e.jpg,,,,80326,,
6654057,Magic,Dominaria Remastered,Time Stretch,69,M,Near Mint,4.8,,,,,1,4.8,4.8,4.8,https://user-content.cardcastle.co/uploads/card_user/scanned_image/a1594edd-ef97-48e8-b23f-273d494511f7.jpg,,,,80326,,
23431,Magic,8th Edition,Trade Routes,109,R,Near Mint,3.17,,,,,1,3.17,3.17,3.17,https://user-content.cardcastle.co/uploads/card_user/scanned_image/5c8d8624-437c-4122-987c-b27d448df001.jpg,,,,80326,,
336544,Magic,Mirage,Tombstone Stairwell,149,R,Moderately Played,45.51,,,,,1,45.51,45.51,45.51,https://user-content.cardcastle.co/uploads/card_user/scanned_image/387c57bf-9dc6-4916-9b8b-51127eda3ddb.jpg,,,,80326,,
367014,Magic,Alliances,Dystopia,47,R,Lightly Played,41.77,,,,,1,41.77,41.77,41.77,https://user-content.cardcastle.co/uploads/card_user/scanned_image/f722811e-3e89-4db6-bd73-0dd9bfac5326.jpg,,,,80326,,
7360452,Magic,Wilds of Eldraine: Enchanting Tales,Bitterblossom,27,M,Near Mint,33.43,,,,,1,33.43,33.43,33.43,https://user-content.cardcastle.co/uploads/card_user/scanned_image/0695eb3c-7674-4e1d-a4e7-532da7261172.jpg,,,,80326,,
6789555,Magic,Dominaria Remastered,No Mercy,95,M,Near Mint,26.44,,,,,1,26.44,26.44,26.44,https://user-content.cardcastle.co/uploads/card_user/scanned_image/6060e22b-b7e6-485c-8ee1-d9552590c633.jpg,,,,80326,,
7168405,Magic,Universes Beyond: The Lord of the Rings: Tales of Middle-earth,Nazgul (0335),335,U,Near Mint,23.64,,,,,1,23.64,23.64,23.64,https://user-content.cardcastle.co/uploads/card_user/scanned_image/175773e4-d739-4852-b20a-0f417d5c4670.jpg,,,,80326,,
8022189,Magic,Bloomburrow,"Maha, Its Feathers Night",100,M,Near Mint,21.86,,,,,1,21.86,21.86,21.86,https://user-content.cardcastle.co/uploads/card_user/scanned_image/4eca9211-5fb8-41cd-9bdf-ba828003cbae.jpg,,,,80326,,
7672596,Magic,Special Guests,Victimize (Borderless),23,M,Near Mint,17.15,,,,,1,17.15,17.15,17.15,https://user-content.cardcastle.co/uploads/card_user/scanned_image/ab523447-72bd-45b2-8782-4d791b4768a2.jpg,,,,80326,,
8171112,Magic,Special Guests,Sacrifice (Borderless),69,M,Near Mint,15.74,,,,,1,15.74,15.74,15.74,https://user-content.cardcastle.co/uploads/card_user/scanned_image/bd37eb5b-796b-4c04-8fe0-11e7f06b497b.jpg,,,,80326,,
7174150,Magic,Universes Beyond: The Lord of the Rings: Tales of Middle-earth,Witch-king of Angmar (Borderless),423,M,Near Mint,17.73,,,,,1,17.73,17.73,17.73,https://user-content.cardcastle.co/uploads/card_user/scanned_image/52b586c0-ea96-4fb2-922e-2ece0948ba09.jpg,,,,80326,,
8160574,Magic,Duskmourn: House of Horror,"Valgavoth, Terror Eater",120,M,Near Mint,15.9,,,,,1,15.9,15.9,15.9,https://user-content.cardcastle.co/uploads/card_user/scanned_image/eb135980-86cb-46ad-a1e9-0b992f8b851f.jpg,,,,80326,,
7215688,Magic,Universes Beyond: The Lord of the Rings: Tales of Middle-earth,"Witch-king, Bringer of Ruin",293,R,Near Mint,13.08,,,,,1,13.08,13.08,13.08,https://user-content.cardcastle.co/uploads/card_user/scanned_image/e116d2c5-5062-47c6-8181-4cc8f8e0a54d.jpg,,,,80326,,
8089648,Magic,Duskmourn: House of Horror,Enduring Tenacity,95,R,Near Mint,12.07,,,,,1,12.07,12.07,12.07,https://user-content.cardcastle.co/uploads/card_user/scanned_image/0f53906b-8311-413b-a132-f38aecee57fa.jpg,,,,80326,,
